VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
LvtB_HOBtXU,0.0,0.26,0.0,25.47,0.27,0.0,30.82,15.81,27.37,7,244854,6097,284,Waleska Herrera,2.7501603835929242e-05
LVVI4KvH_Gw,0.12,4.34,2.92,26.4,0.49,0.0,8.82,6.02,50.89,1,24991,1075,303,Bigg World Cinema,0.00026126523644132783
LVxfqOe3MFE,0.0,0.85,0.08,32.67,10.62,0.01,18.06,11.68,26.03,7,190612,4598,1434,Dany #gotaworldtosee,0.0006967072971768742
lw0W4iSHbaw,0.0,4.89,0.03,16.41,0.0,0.0,17.93,28.98,31.76,2,216044,5738,509,Eater,0.00027868291887074966
lwno0Z10TDg,0.0,0.45,0.0,13.21,1.35,0.0,41.58,7.01,36.4,6,64454,2251,604,The Commodity,8.038930352040857e-05
LyiAFZFC0NI,0.0,0.05,0.0,40.34,0.59,0.0,19.97,4.1,34.95,7,951,82,58,Ruth Lao,0.0020901218915306227
lylnNLNNcbA,0.0,0.43,0.0,35.98,0.0,0.0,18.82,16.74,28.03,7,954183,27057,919,Katriinka,0.0003483536485884371
lyoIryqJ08A,0.08,4.96,4.81,15.25,0.0,0.0,7.32,17.46,50.12,1,6753798,235536,15528,The Try Guys,0.0010450609457653113
L_h9HRJ79-E,3.5,4.83,0.0,15.97,2.05,0.0,33.85,19.61,20.19,6,67706,3328,396,KIM n LEE,0.0001441463373469395
m-s5vnq0n-w,0.0,3.8,0.0,44.48,0.05,0.0,12.72,0.6,38.35,7,7317,339,0,Maria Dorothy,0.0020901218915306227
M071g-kdsrs,4.2,2.48,0.0,9.35,1.11,0.0,32.1,11.43,39.33,1,3489,137,27,NOMAD FRANCE,0.0006967072971768742
M0lKXfyJh-I,0.01,0.01,0.0,16.62,0.3,0.05,40.23,8.87,33.91,6,5058704,160106,9101,Mikey Bustos,0.0013934145943537484
m1tQXkTN47Y,1.75,1.04,0.01,26.99,10.27,0.38,23.72,8.43,27.41,7,52194,1759,195,Alina Mcleod,0.0006967072971768742
M1_FZDANQWI,0.0,0.06,0.0,13.11,5.86,0.0,8.48,10.51,61.98,1,33,1,0,TansDipas,0.0010450609457653113
M2Cf7-JpIUo,0.0,0.03,0.0,7.06,0.0,0.0,82.68,0.18,10.05,6,13886,140,2,PhatLife Project,0.0020901218915306227
m42_YBQeQ7w,0.0,0.0,0.0,23.47,0.78,0.0,25.19,1.78,48.78,1,24858,1822,134,Dodo Explorers,0.00026126523644132783
m4MbuuTmMM8,0.23,25.52,0.07,34.48,0.0,0.0,12.07,7.09,20.54,0,5483,293,10,Sj & Mel Intl. 커플,0.0020901218915306227
m5YtJQLW_Jg,0.14,16.92,1.57,13.52,0.63,0.0,12.84,31.85,22.53,0,564955,24314,2070,Yoshi the Japanese Guy,0.0002458966931212497
M6PeY_lZJk0,0.0,2.1,0.0,12.68,0.0,0.0,45.31,6.8,33.11,6,62049,1705,170,Ron Digao,0.0010450609457653113
M7clFz4fyeg,17.79,2.98,0.0,19.24,5.5,0.28,15.66,6.59,31.96,8,67256,2921,177,TriFate Geo,8.19655643737499e-05
M7nAZgyp9I0,0.13,6.75,0.01,43.53,3.64,0.0,4.53,2.18,39.23,7,2826,177,36,Tommyland,0.0013934145943537484
M8MG_3YB3b8,0.0,0.45,1.67,23.89,1.31,0.0,12.38,31.31,28.99,2,5299,548,198,pie sura,0.0020901218915306227
M9C3dF4FjpQ,14.72,19.89,0.03,12.39,0.0,0.0,7.95,18.02,27.0,8,470,52,63,Pinoy Planet,4.644715314512495e-05
M9tx5tggT-k,0.0,0.04,0.0,40.21,9.62,0.0,8.96,12.4,28.77,7,3056,244,74,Romanians On The Road,0.0010450609457653113
mBFUFsBtQX8,0.0,0.26,0.0,25.74,0.8,0.0,32.27,14.99,25.94,7,1361689,22573,807,Stephen & Taylor,0.0010450609457653113
mBqdFmLnKCE,2.63,7.38,0.31,28.74,0.0,0.19,9.88,18.82,32.05,7,428,62,14,Meows Stories,0.0010450609457653113
mBTU2jyn6yU,0.11,5.57,1.58,12.26,2.64,0.11,18.76,28.97,30.0,2,19051,1232,87,The Commodity,8.038930352040857e-05
MBtWxCM7NYg,6.03,1.32,1.43,30.89,2.33,0.0,13.1,11.01,33.89,7,267914,11842,944,josie lifts things,0.0003215572140816343
mcWEmkXF4ik,0.0,2.98,0.26,15.77,0.13,0.0,28.05,14.54,38.27,1,688382,13844,2517,Dale Philip,0.00046447153145124943
MdRI-Yy1jkY,0.26,14.37,1.46,21.88,0.13,0.01,4.48,15.39,42.02,0,14836,684,87,The Bing Buzz,0.0013934145943537484
mD_eFV8Igr8,0.06,0.17,0.0,36.06,0.56,0.0,1.24,9.42,52.49,7,1834742,45656,5643,Divert Living,0.00046447153145124943
ME0ICNval34,0.6,7.88,0.0,18.7,3.79,0.5,27.72,4.53,36.28,1,56203,2866,231,TriFate Lifestyle,0.0002458966931212497
mEd-p7Qq4jQ,0.0,0.06,0.0,4.97,0.0,0.0,73.62,0.0,21.35,6,14512,74,1,Tosa Dela Yaun,0.0010450609457653113
MEDamnVjgXI,0.59,2.72,0.0,10.57,1.79,13.32,33.48,9.41,28.12,5,5831,263,36,Travel Interesante - Gökçe & Steve,0.0005971776832944636
mEGowrcIw9E,0.19,8.17,0.0,7.93,0.0,0.0,46.85,5.81,31.05,6,1760,77,69,American Entrepreneur in the Philippines,0.00026126523644132783
MEh5Nuqwmok,1.01,1.13,0.0,31.36,1.7,0.0,11.18,19.29,34.33,7,4503,405,47,Kumusta Philippines,0.0013934145943537484
mE_u_aqJxMU,0.0,0.0,0.0,25.95,0.2,0.0,34.15,37.64,2.06,2,105,7,0,Tim Tayag,0.0010450609457653113
MF3Xjml0UPI,0.0,0.45,0.0,15.3,13.48,0.0,24.16,6.76,39.85,1,85830,2498,275,MomDuty,0.0010450609457653113
mF98At7oSY4,1.5,1.8,0.81,21.3,5.24,0.0,27.6,9.62,32.13,1,180737,4251,720,World Nomac,0.00026126523644132783
MfftS_h6sNQ,6.53,12.83,9.71,8.6,2.85,2.57,30.6,6.92,19.39,4,136,23,12,The Love Train Nation,0.0001441463373469395
Mg58cqXP4q4,3.19,11.23,3.4,16.28,0.25,0.0,23.89,23.1,18.66,0,21510,1136,38,Music Game News,0.00011000641534371697
mgwJt140qFI,0.33,5.38,2.16,13.48,1.46,0.0,27.18,41.02,8.99,2,16946,356,230,The Love Train Nation,0.0001441463373469395
MhC8j6zwpLg,1.13,9.4,0.0,15.1,0.26,0.0,17.0,10.28,46.83,1,29895,1696,159,Adam and Jane's Lifestyle,8.708841214710928e-05
mHSzgYb-6iI,0.01,0.03,0.0,11.02,33.33,0.12,15.83,25.09,14.57,3,3270,36,5,RapidVisa,0.0008360487566122491
MhX6041_O9Y,1.08,1.54,0.0,18.22,3.12,0.0,25.93,24.57,25.54,2,3977,96,3,Illustrado Magazine,0.0020901218915306227
mIghkGjG3oI,0.0,0.0,0.0,19.13,0.0,0.0,40.82,14.55,25.5,6,24028,1951,110,Psynergic,0.0013934145943537484
MIiVqUYh_eo,0.01,6.27,1.13,18.07,0.08,0.0,23.17,6.04,45.23,1,1385,56,16,ASUKARIN Channel,0.0010450609457653113
MitgWktj-BY,0.04,0.79,0.0,10.42,1.22,6.94,16.76,8.45,55.38,5,5919,318,23,The Garcia Family,0.00011000641534371697
mIWo9H1wfc4,4.32,1.66,0.0,10.5,0.79,0.0,27.66,3.66,51.41,1,960257,34141,4931,Shev and Dev,0.0005225304728826557
MjL05yopUzw,0.31,23.55,0.0,13.67,0.56,0.0,12.56,16.99,32.36,0,7194,314,55,Travel Interesante - Gökçe & Steve,0.0005971776832944636
MKBogPOM3Ao,0.15,19.08,2.92,14.18,1.16,0.0,15.56,15.97,30.98,0,52195,1161,87,FoodieMommaPH,0.00041802437830612457
MKgOWgUwTrU,0.0,5.32,0.0,26.69,0.0,0.0,9.25,39.22,19.52,2,42714,513,21,Nic & Rei,0.00013484657364713694
MlGE038jc4k,0.07,2.49,0.0,15.16,0.0,0.01,2.07,68.54,11.66,2,142839,1944,464,Paolo fromTOKYO,0.00041802437830612457
MLQ2ZT_v7WI,0.14,3.26,0.0,28.41,1.37,0.34,17.72,7.2,41.56,7,7447,610,143,Reação Imediata,0.00027868291887074966
Mm2I5N5xfes,2.86,9.01,0.0,8.85,0.0,0.0,2.54,5.67,71.07,1,2306,57,26,Miss Universe Predictions,0.0020901218915306227
MMOR5h6gS8s,0.0,0.1,0.0,16.9,1.8,0.0,47.91,19.62,13.67,6,2024,141,33,Starone TV,0.0008360487566122491
MovIpxxyOlo,0.0,0.77,0.0,30.47,1.95,3.0,29.54,4.65,29.62,7,5532347,83043,6984,Best Ever Food Review Show,0.0008360487566122491
MoWue2YAvJE,3.86,1.19,0.0,20.79,0.0,0.0,38.94,8.55,26.67,6,469153,30308,4681,China Uncensored,0.0005971776832944636
mOxxtznRdeg,5.6,5.28,0.52,29.16,16.72,0.0,10.12,14.9,17.7,3,6407,526,51,Pinoy Planet,4.644715314512495e-05
moyCKiESj4E,0.0,3.61,0.02,12.14,0.12,0.01,40.98,9.62,33.5,6,62155,3004,141,Waleska Herrera,2.7501603835929242e-05
mpDjtthov0E,0.42,5.87,0.0,11.39,0.0,0.0,16.55,17.73,48.04,1,38903,2979,513,Yoshi the Japanese Guy,0.0002458966931212497
Mqg3qC6Ly3k,3.18,2.96,0.0,16.13,1.34,0.0,28.43,5.19,42.77,1,35533,3030,318,Happiness Crossing,0.0008360487566122491
MraeBd8ft78,0.04,0.04,0.0,17.53,18.53,0.0,19.03,16.76,28.07,3,59703,2328,200,The Commodity,8.038930352040857e-05
MrEgR1mpbLY,0.0,0.07,0.0,41.26,0.0,0.0,6.28,4.65,47.74,7,52308,2766,567,Dustin Backpacks,0.0006967072971768742
mRGsu99YAPQ,0.55,9.47,0.0,18.51,0.0,0.0,34.82,7.59,29.06,0,6094,508,51,Pinoy Planet,4.644715314512495e-05
MRQ7_4CsCBk,0.03,0.6,6.96,24.22,1.56,0.0,30.11,19.37,17.15,7,56644,1471,94,Japanese Shu channel,0.0020901218915306227
mRSmk9PBRmA,0.98,4.19,0.98,16.27,0.02,0.04,23.9,4.12,49.5,1,21048,997,92,TPL Bianca,0.00013484657364713694
ms0mFEOfiu8,0.01,0.42,0.0,21.32,0.3,0.0,15.35,11.21,51.39,1,64,4,1,Emily and Dane Travel,0.0013934145943537484
MT5RB0pm6Yo,1.44,3.96,0.0,30.32,0.24,0.45,19.31,15.3,28.98,7,111,9,5,Avelina Encabo.CHANNEL,0.0010450609457653113
mT754_cnPBs,6.14,3.39,0.0,19.84,11.67,5.44,15.68,15.64,22.2,8,24854,1557,117,TriFate Geo,8.19655643737499e-05
mTCgnJCyz2Q,0.0,1.95,0.11,29.08,6.96,0.0,8.06,27.36,26.48,2,820787,8754,1320,Eater,0.00027868291887074966
MtDCFSc2leg,0.0,0.28,0.14,21.29,0.6,0.0,5.7,19.66,52.33,1,948872,0,225,Captain Airplane,0.0013934145943537484
MttG7NB1ilk,0.0,0.47,0.01,10.27,0.01,0.0,67.0,5.53,16.71,6,679698,29140,1454,JREKML,0.0002458966931212497
MU061QXgKGk,0.0,0.0,0.0,29.44,1.07,0.0,35.52,19.03,14.94,7,658,21,2,FMA Discussion,0.0013934145943537484
Mvjmt7bfpjM,0.02,0.39,0.34,20.37,0.0,0.0,16.08,10.52,52.28,1,154566,4983,314,Max Reaction,0.0010450609457653113
mX9rUsrSadc,0.05,2.08,2.7,23.09,0.91,0.93,14.77,27.52,27.95,2,3074233,83175,13633,Mat Salleh TV,0.0013934145943537484
MXK1zjOEAP8,3.26,13.77,0.0,8.11,0.31,0.0,19.18,5.05,50.32,0,25571,1012,104,Adam and Jane's Lifestyle,8.708841214710928e-05
Mxw5bLTK5pk,0.0,0.74,0.0,22.18,0.08,0.0,48.43,3.57,25.0,6,1510149,56471,4309,JREKML,0.0002458966931212497
mYaLS7CmGdQ,0.0,4.0,0.0,34.8,2.44,0.0,15.79,3.81,39.16,7,39575,1478,74,BuzzFeedOz,0.0010450609457653113
MYiU3RxXWKE,0.0,11.77,0.0,17.49,0.0,0.0,21.14,7.75,41.85,0,18186,1158,341,KIM n LEE,0.0001441463373469395
MYOdeJM1KDs,0.0,0.08,0.0,15.39,0.01,0.01,27.66,31.06,25.79,2,36726,1173,211,FLYING THE WORLD,0.0008360487566122491
MYxDGf35jck,0.12,4.8,0.76,20.52,3.0,0.0,31.88,4.82,34.1,1,14140,969,188,Chai Travel,0.0005225304728826557
MYYXYv1CeXc,0.59,2.91,0.92,15.89,0.75,0.0,44.1,8.56,26.28,6,245314,5750,613,World Nomac,0.00026126523644132783
mz9__Z7wrwM,0.9,3.02,0.0,10.26,0.6,0.0,46.88,3.06,35.28,6,95814,5030,208,JUICY REACTS,0.00016720975132244982
mZEyGBo1SwU,2.09,3.64,0.0,19.43,0.61,7.11,5.26,9.4,52.46,5,5410,408,54,The Garcia Family,0.00011000641534371697
mzlQGtKF2nc,6.51,12.78,2.46,13.16,4.54,0.27,18.5,19.56,22.22,8,161785,8019,259,Davidecult Tv,0.0013934145943537484
mZOoi-ogbuI,0.0,2.63,0.0,59.69,2.02,0.0,5.36,6.31,23.99,7,117,23,11,Avelina Encabo.CHANNEL,0.0010450609457653113
mzQatvdmAEI,0.0,0.18,0.0,14.65,0.0,0.0,37.46,7.33,40.38,1,602042,14736,6574,Asian Boss,0.0008360487566122491
MZrAxGNnjSk,4.2,14.52,0.32,14.52,0.0,4.99,10.09,10.51,40.85,0,174910,11385,1203,Bret Maverick,0.0013934145943537484
M_LqzLGt9h4,0.0,5.4,0.0,14.5,1.91,8.36,13.72,19.26,36.85,5,338807,11149,567,Waleska Herrera,2.7501603835929242e-05
M_VlwYFRQJk,0.0,0.28,0.0,22.63,0.34,0.0,26.62,17.32,32.81,7,91138,3718,210,Waleska Herrera,2.7501603835929242e-05
M_XUw3tno9U,0.01,1.1,0.07,27.45,0.38,0.16,26.75,6.54,37.54,7,73489,2843,120,Waleska Herrera,2.7501603835929242e-05
M_zxfX-BJK4,0.13,0.53,0.0,28.44,4.52,7.8,23.18,6.08,29.32,5,9056,690,111,RegenerationNationTV,0.0006967072971768742
N-cRDwAUgFE,0.01,0.02,0.0,23.66,6.04,0.0,29.94,3.05,37.28,1,84105,7827,660,8 Miles from Home,0.00046447153145124943
N0nI2EpovhQ,0.0,0.59,0.0,26.38,0.2,23.79,32.56,5.15,11.33,5,8861415,233885,8046,Joe HaTTab,0.0013934145943537484
n1-q5-1NcD4,0.0,0.02,0.0,14.98,0.0,1.22,53.06,5.43,25.29,6,27091,1376,71,Reação Imediata,0.00027868291887074966
n1jPXONfxjI,0.07,0.31,0.0,22.28,1.24,0.0,7.74,51.92,16.44,2,541,41,16,Jesxica Wan,0.0013934145943537484
N30eSJCl5Cs,0.0,5.9,0.27,8.38,0.0,0.0,27.89,5.23,52.33,1,7165,623,82,Pinoy Planet,4.644715314512495e-05
N3Cit-AE43o,6.32,7.12,3.21,18.16,0.02,0.0,15.97,11.06,38.14,8,93635,5776,621,The Juicy Vlog,0.00019001108104823843
n3rW_AoutiI,0.11,4.04,0.0,14.25,1.07,0.0,32.41,6.58,41.54,1,157853,7228,0,Huller Dorothy,0.0020901218915306227
n4DJD2NH7ns,0.6,7.28,0.0,25.46,0.58,0.0,17.16,24.8,24.12,2,91913,4070,172,Music Game News,0.00011000641534371697
n4fnyoOI1Aw,2.81,6.57,0.6,26.61,5.23,1.09,19.97,15.7,21.42,7,90277,1827,136,FIRE Psy Chat,0.0020901218915306227
n4gq6DmWX8E,2.57,1.93,0.0,21.14,0.49,0.0,29.84,6.41,37.62,1,19864,1148,114,Adam and Jane's Lifestyle,8.708841214710928e-05
n6b30Kc9ZOw,0.49,2.05,0.01,24.01,1.26,0.0,11.47,49.94,10.77,2,335005,43238,4743,찬우살이,0.0013934145943537484
N7Are3AU9oQ,0.13,4.48,0.0,16.11,16.06,0.0,11.48,30.56,21.18,2,38249,2378,186,The Commodity,8.038930352040857e-05
N7UQv3UImGA,0.0,0.0,3.74,28.92,1.49,0.0,38.33,7.56,19.96,7,24027,1572,278,KIM n LEE,0.0001441463373469395
N7x3UtdMxE4,2.72,2.04,0.7,13.65,1.25,0.0,30.82,25.83,22.99,2,5806407,110138,2728,Asians Down Under,0.0013934145943537484
N7ZUJU_8vU4,0.0,0.36,0.0,36.92,0.0,0.0,14.95,14.39,33.38,7,397100,0,279,Mia Sandoval,0.0001492944208236159
N8_aOGyiFzg,0.0,0.03,0.23,3.54,0.0,0.0,81.33,6.26,8.61,6,136286,4035,1623,AmysCrypt,0.0005971776832944636
n94GQFkz5_E,0.65,37.31,2.31,3.09,0.0,0.0,13.83,20.29,22.52,0,783,53,62,Pinoy Planet,4.644715314512495e-05
n9jXkVvpDvM,0.0,8.65,4.6,15.8,0.0,0.0,24.05,16.21,30.69,0,221256,6147,304,Waleska Herrera,2.7501603835929242e-05
n9mk2WCvW9I,0.0,2.2,0.0,30.72,1.08,0.86,20.78,14.87,29.49,7,47940,835,118,Backpacker Tampan,0.0020901218915306227
N9ZT_Ot_1ao,9.3,12.14,0.0,32.03,0.38,0.28,6.96,10.59,28.32,8,665581,27359,2154,Tengkers World [PHIL-KOR Family],0.0006967072971768742
naba_kFPCcY,0.0,1.49,0.0,8.46,0.0,0.0,64.94,9.57,15.54,6,174368,13618,162,Jeanelleats,0.0005971776832944636
naDhqgjtHp0,0.0,0.0,0.0,12.07,0.0,0.0,15.09,14.44,58.4,1,81178,639,303,SYLEWO,0.0013934145943537484
NavnqPt9zHc,0.0,0.05,0.0,15.53,2.21,0.0,17.91,32.24,32.06,2,8987,51,27,WSLS 10,0.0013934145943537484
NbND1Zfw6TY,0.0,0.19,0.0,7.39,7.09,0.0,57.01,5.58,22.74,6,5052,146,36,American Entrepreneur in the Philippines,0.00026126523644132783
NBndpEzd9CI,0.17,8.56,1.08,20.88,2.49,0.0,22.23,12.08,32.51,0,2340,120,20,USA to Philippines Life,0.0013934145943537484
nBQHwf-gi2k,3.65,2.0,1.96,15.25,1.58,0.0,20.24,14.61,40.71,1,750784,30321,3122,itsKEVO,0.0002985888416472318
NBVO7zfPBgA,3.9,22.99,0.94,9.39,0.01,0.01,19.56,10.99,32.21,0,33512,2088,426,Flying Kell,0.0003215572140816343
nc8JE6Jznb8,0.1,0.29,1.26,27.82,4.05,0.0,15.55,15.99,34.94,7,1673409,37466,2100,Military Combat Network,0.0020901218915306227
nCbla8yws6k,0.0,0.65,0.12,36.92,0.4,0.0,24.15,9.01,28.75,7,87958,2264,299,Cindy Casimira Caroline,0.0013934145943537484
ncGIO6kcN84,0.0,0.07,0.14,16.54,0.48,0.33,49.65,1.4,31.39,6,168754,5031,227,Waleska Herrera,2.7501603835929242e-05
Nd7SFkREd8k,1.87,11.52,0.0,30.57,1.97,0.0,10.98,15.07,28.02,0,43275,1890,61,Music Game News,0.00011000641534371697
NdLjKxqzDbA,0.0,0.08,20.58,9.75,0.0,0.0,13.66,47.97,7.96,4,2604,137,14,Pinoy Planet,4.644715314512495e-05
Ndo79ZpSvrM,0.01,2.9,0.0,24.33,0.03,0.03,19.75,16.34,36.61,7,29775,2023,654,Two Broskis,0.00046447153145124943
NdPb1csdnuM,1.47,7.8,0.0,17.79,0.0,0.0,27.28,21.67,23.99,2,8056,44,16,Nic & Rei,0.00013484657364713694
NDW-jpl6MZM,0.0,0.9,0.03,21.55,0.0,0.0,33.3,13.22,31.0,1,511090,14508,740,VI3ION,0.00019905922776482118
NdXV5fzQfB8,0.0,0.58,0.0,22.95,0.0,0.0,9.45,25.33,41.69,2,462071,17853,2973,Beryl Shereshewsky,0.0002458966931212497
NEDLWRSapp0,0.52,5.77,0.0,16.57,0.01,0.1,40.3,8.62,28.11,6,15019,628,37,Nicole and Mico,0.0005225304728826557
nFaPIsfZRDM,0.0,0.0,0.0,18.31,0.0,0.14,63.02,3.7,14.83,6,58,7,0,Elena For Reels,0.0020901218915306227
nffyrYzzQG8,0.0,0.78,0.0,24.83,0.25,0.0,31.47,4.8,37.87,1,84547,1858,109,Waleska Herrera,2.7501603835929242e-05
NFgiuRVkg_o,0.01,4.56,0.16,38.69,0.45,0.01,13.52,15.52,27.08,7,246733,9494,744,Always Be Changing,0.0002985888416472318
nFm6POmCyrk,0.32,4.38,0.0,31.55,0.01,0.0,8.72,11.98,43.04,7,729,78,12,ItsNomadTrinidad,0.0005971776832944636
nGak4DeFtDc,0.0,0.53,2.69,18.53,0.0,0.0,21.04,3.44,53.77,1,86926,2306,213,The Demouchets REACT,0.0002458966931212497
nGCOmxDWVLw,0.01,0.88,0.0,18.16,0.56,6.28,15.64,29.47,29.0,2,287630,1627,102,Island Hopper TV,0.0010450609457653113
nGhFWhfZKpM,0.47,15.32,3.01,7.56,0.1,0.0,8.99,38.48,26.07,0,24961,1450,340,Proudly Nomadic,0.0002985888416472318
ngMwK3xf6uc,1.11,7.42,2.86,19.13,0.74,0.0,26.34,18.54,23.86,0,94331,5843,270,Music Game News,0.00011000641534371697
Nhem7qTgNN4,0.19,9.36,0.0,14.6,0.01,0.0,4.65,31.47,39.72,2,243,48,53,Neilbee,0.0020901218915306227
nHJFqf5YRXc,0.0,6.04,0.0,35.4,1.4,0.0,26.25,0.89,30.02,7,7514,252,18,lightKiraSS,0.0010450609457653113
Nif8Lq8sRj0,0.04,0.0,0.0,9.16,2.82,0.0,20.28,2.64,65.06,1,109677,4650,247,The Commodity,8.038930352040857e-05
NiKnEUWhdko,0.0,5.12,0.0,4.02,0.0,0.0,77.85,4.43,8.58,6,10476,304,49,Serene Winters,0.0020901218915306227
NIS_Pckfru0,2.05,6.46,0.22,3.37,1.17,0.0,36.15,3.92,46.66,1,921777,39462,2351,JUICY REACTS,0.00016720975132244982
nivYSwmGz2o,2.09,0.94,0.14,27.67,3.47,0.01,20.33,23.04,22.31,7,44546,5829,612,GoTime Travels,0.0005971776832944636
nJ0ZeFQoyOY,0.44,2.22,5.07,10.17,2.8,0.05,24.39,27.43,27.43,2,2609,47,21,Vivre aux Philippines,0.0010450609457653113
NJhJ_9bQZKE,1.81,3.46,0.0,14.51,0.0,0.0,32.33,0.94,46.95,1,435810,13481,486,LizaQuin,0.0008360487566122491
nJrAdKC_6Og,2.12,16.21,0.0,23.47,1.18,0.01,11.81,0.64,44.56,0,224059,6439,391,Justin & Alina,0.00017417682429421856
nJUXPpqB6VE,0.0,0.37,0.0,54.19,2.68,0.0,18.95,4.14,19.67,7,5961,318,52,Romanians On The Road,0.0010450609457653113
NL-amMbK2xE,0.0,1.08,0.0,26.94,0.24,0.0,38.42,8.56,24.76,7,29505,1288,104,Waleska Herrera,2.7501603835929242e-05
nL6f2JVWkzc,0.0,8.79,0.0,21.11,0.0,0.05,21.33,8.18,40.54,1,527898,12901,1562,Tim K,0.0013934145943537484
nlaKstONAaI,0.0,0.24,0.0,26.11,0.21,0.0,23.28,15.2,34.96,7,53680,2683,127,Waleska Herrera,2.7501603835929242e-05
nM8VDXb7Qog,0.82,1.53,0.0,38.47,0.0,0.0,7.83,11.36,39.99,7,40156,1735,0,Mr BulBul,0.0008360487566122491
nmAINhpI8j4,0.05,2.19,0.0,14.23,0.0,0.0,8.72,6.47,68.34,1,8669,216,25,BuzzFeed Bring Me,0.0013934145943537484
nMmYXQGZ_LM,0.04,0.0,0.0,12.64,0.9,0.0,40.92,1.64,43.86,1,752,25,4,Мемоарите на една мечта,0.0006967072971768742
NMqCIrGbmug,0.01,2.76,0.22,32.29,0.08,0.0,5.22,16.0,43.42,7,480097,15942,2182,WonderFull Company,0.0010450609457653113
NMuU2Tv-Oi4,0.0,0.0,0.0,37.28,0.0,0.0,24.84,8.51,29.37,7,92875,0,308,Mia Sandoval,0.0001492944208236159
NnaW8-F3VwM,1.78,8.29,4.62,33.33,0.55,0.28,7.93,22.51,20.71,7,363102,5962,1110,Music Game News,0.00011000641534371697
NNDYf-F_18U,0.13,6.22,0.27,14.75,1.11,0.0,23.91,4.51,49.1,1,681557,8113,626,Joint Base Podcast,0.0010450609457653113
No5ohGvALOs,0.09,0.04,0.0,29.14,1.26,0.0,20.75,3.53,45.19,1,119218,3093,514,Ken Abroad,0.00015482384381708316
nOsxxtVS7fE,0.93,10.56,0.0,12.46,13.97,0.0,21.12,29.13,11.83,2,17360,1183,97,Pinoy Planet,4.644715314512495e-05
NpVco5TTFKE,0.0,0.4,0.0,16.71,9.71,0.39,30.12,9.35,33.32,1,81628,2680,329,Travel With Mansoureh,0.0008360487566122491
nPYbWkiGveo,0.0,0.18,0.0,14.66,2.49,0.0,21.83,4.23,56.61,1,3906,58,8,KTLA 5,0.0013934145943537484
nQ-4mPO_rug,0.26,0.15,0.0,52.1,5.75,0.0,4.8,23.8,13.14,7,23313,988,139,NOMAD FRANCE,0.0006967072971768742
NqgrTt_pjyE,0.0,0.14,0.0,15.49,0.0,0.0,16.18,10.17,58.02,1,101749,2615,177,THE SKWAD,0.0005971776832944636
NqVSBi-UkY4,0.23,4.15,1.68,20.98,4.82,0.0,3.97,32.52,31.65,2,1787,179,24,Pinoy Planet,4.644715314512495e-05
nqz1BBMWWMQ,1.63,9.1,3.71,17.78,3.63,0.0,26.95,17.34,19.86,0,57007,1493,100,Music Game News,0.00011000641534371697
nRQq8eSvSIQ,0.0,2.54,2.78,36.02,3.9,0.0,21.64,4.86,28.26,7,94833,4413,163,TriFate Geo,8.19655643737499e-05
nRs-LD0Wd0M,0.0,0.46,0.0,14.14,0.0,0.0,28.01,8.69,48.7,1,134492,4093,449,Steve Yalo,0.0008360487566122491
NRVvumC3hY8,1.11,11.63,0.11,24.12,0.0,0.5,18.42,17.88,26.23,0,267328,17472,1540,The Juicy Vlog,0.00019001108104823843
NszjlDWCpc0,0.0,4.98,0.0,23.8,0.0,0.0,13.6,10.84,46.78,1,102,8,7,IsafreyrVentures,0.0020901218915306227
NSzUsGDUYNc,0.96,13.73,0.0,18.59,1.65,0.0,10.98,9.43,44.66,0,9589,511,130,Living abroad,0.0010450609457653113
NTAnGrxuP0g,3.47,8.17,3.37,25.39,4.41,0.05,11.86,19.59,23.69,7,66044,2314,61,Music Game News,0.00011000641534371697
NTFjW6PhAC4,0.0,3.54,0.46,23.76,9.43,0.0,10.96,29.64,22.21,2,25989,420,194,Hector Cermeño,0.0010450609457653113
NTh5laTZJu0,0.0,0.48,0.0,2.56,0.0,0.0,73.85,1.17,21.94,6,202082,3082,1240,One Down,0.00041802437830612457
nTTnNqw1awg,0.0,0.34,0.0,5.0,0.0,0.0,79.32,1.13,14.21,6,1294127,61244,1521,NOW UNITED,0.0002458966931212497
nTvBsO0v-Ws,3.34,4.46,1.44,27.16,0.57,0.0,9.02,28.39,25.62,2,29256,1410,105,KIM n LEE,0.0001441463373469395
nU9LtLvwaQc,0.04,0.0,0.0,10.03,1.71,39.4,5.77,32.9,10.15,5,8554,130,35,RapidVisa,0.0008360487566122491
NVwZy5FssBY,0.29,2.0,1.37,24.1,15.57,0.0,11.58,20.71,24.38,3,6030,385,25,JUICY REACTS,0.00016720975132244982
nYBYvw74-DQ,0.0,1.2,0.0,25.37,12.24,0.0,29.89,1.9,29.4,7,36846,2057,210,TriFate Geo,8.19655643737499e-05
nYMpN3oOhuM,0.0,0.86,0.09,24.53,0.35,0.0,18.71,14.23,41.23,1,232604,5935,193,Waleska Herrera,2.7501603835929242e-05
n_EVldaWng0,0.01,0.95,0.0,30.69,8.61,0.0,17.62,2.6,39.52,7,121748358,1732730,101173,NOW UNITED,0.0002458966931212497
