VideoID,Yellow,Orange,Red,Violet,Blue,Green,Black,White,Brown,Cluster
kkiNTet5G-Q.jpg,2.24,9.25,0.0,12.67,0.0,0.0,23.56,29.17,23.11,2
kL1xAYUTx2o.jpg,2.28,1.59,0.26,13.29,0.75,0.25,30.1,7.17,44.31,1
KlL-XtnS_ps.jpg,0.14,5.54,0.31,24.83,1.4,0.91,17.83,4.77,44.27,1
klMo0d2-VOs.jpg,0.0,23.39,0.0,18.47,0.06,0.0,21.93,14.73,21.42,0
klx-_N0XMEY.jpg,0.0,0.66,7.69,28.77,0.0,16.8,2.67,17.72,25.69,5
KmaO8Z99BJU.jpg,9.01,5.89,0.05,11.15,19.74,0.0,6.43,15.21,32.52,8
KmWoT5FmtTk.jpg,3.64,2.1,0.1,27.74,1.77,0.0,3.04,40.02,21.59,2
KNXOzx6mkUE.jpg,0.0,0.12,1.66,23.33,0.1,0.0,30.88,1.1,42.81,1
kOf9riihh1g.jpg,0.95,15.12,0.48,25.01,2.82,0.1,2.16,10.12,43.24,0
KOlzFdl35e4.jpg,0.71,3.09,0.0,25.58,0.19,0.0,24.14,14.98,31.31,7
koNVREBxap8.jpg,0.0,8.9,0.01,21.31,1.34,0.0,24.28,7.66,36.5,1
konXumXsoFE.jpg,0.0,0.04,0.0,25.79,0.0,0.0,23.17,8.74,42.26,1
kOUQW-YbAeY.jpg,0.0,1.26,0.0,33.5,3.77,0.06,22.77,10.89,27.75,7
KPbgE2STJiE.jpg,0.0,5.66,9.79,24.69,0.11,0.0,11.27,16.09,32.39,4
KPU07Ee_j_Y.jpg,0.17,2.05,0.0,17.09,3.24,0.0,38.07,10.75,28.63,6
kq2oO7fRbB4.jpg,0.0,0.09,0.0,27.6,0.0,0.0,13.82,21.38,37.11,7
KqItPSo7R58.jpg,2.03,3.22,0.0,29.91,7.71,0.0,14.96,3.75,38.42,7
KrbZE3SL1vU.jpg,4.12,7.84,0.0,31.36,15.09,0.0,6.89,10.18,24.52,7
KRj2QZgUqlU.jpg,1.55,4.9,0.0,6.45,61.25,0.74,10.44,0.04,14.63,3
krOzZPUb738.jpg,1.13,1.67,2.95,21.19,2.77,2.77,22.31,15.94,29.27,7
KSrS_KmFcmM.jpg,0.15,11.07,9.9,22.52,0.0,0.0,16.71,15.26,24.39,4
kssJ-jhOFPA.jpg,6.81,2.45,0.0,30.93,1.76,0.0,11.52,18.51,28.02,8
KTBkJEkTicw.jpg,1.66,1.52,0.06,23.18,4.39,0.15,15.8,7.63,45.61,1
kTrjYBGGol0.jpg,0.0,4.53,0.0,14.34,0.0,0.0,22.99,17.37,40.77,1
KUinzmCRI3k.jpg,0.0,1.12,0.0,26.37,0.0,0.0,18.56,21.97,31.98,7
kupDrmKBW4w.jpg,0.0,0.0,0.0,32.72,0.0,0.0,11.19,12.36,43.73,7
KuSZGmAz7zc.jpg,0.14,1.38,0.43,10.93,3.22,0.0,39.37,6.26,38.27,6
KUWHXdT39Rg.jpg,1.76,10.56,2.63,15.88,0.77,0.0,31.12,20.4,16.88,0
kv7cn2yuUCc.jpg,0.0,0.02,0.0,17.13,9.53,0.0,43.61,5.62,24.09,6
kVfqhcWspQw.jpg,0.0,0.05,2.55,15.39,7.47,0.0,12.17,48.25,14.12,2
KwD4e3ziCb4.jpg,0.16,6.8,4.31,24.02,3.57,0.06,11.34,14.73,35.01,7
KWEY2yJfy_E.jpg,0.46,4.7,0.0,18.0,1.67,0.0,27.67,8.66,38.84,1
kwMIisZ35QQ.jpg,14.76,8.65,0.0,14.85,9.23,0.0,16.33,2.83,33.35,8
kWRYJ4P1h-A.jpg,4.3,2.42,1.96,21.01,18.83,0.06,14.5,14.88,22.04,3
KwTtV2ZJZ7U.jpg,0.24,14.3,0.24,20.36,0.17,0.0,13.07,5.66,45.96,0
kWXTPmPd_gk.jpg,0.09,0.19,0.0,16.62,6.07,0.0,32.5,6.17,38.36,1
kXPQK-Gxkl8.jpg,2.97,14.45,3.62,14.59,1.3,0.0,15.28,10.39,37.4,0
KxqcT1LUJhQ.jpg,0.11,0.47,0.06,26.0,0.23,0.0,28.42,3.82,40.89,1
kXq_pc1ug3s.jpg,1.0,3.46,0.5,23.09,0.0,14.89,19.09,16.44,21.53,5
kxVFwfWXSSE.jpg,0.3,0.8,0.1,15.8,0.23,0.0,38.49,20.34,23.94,6
KxyoiLVn_YU.jpg,0.17,0.88,0.0,10.58,0.0,0.0,24.93,8.22,55.22,1
kyefcNqiZOA.jpg,0.33,6.2,0.0,18.59,1.66,0.0,26.64,4.99,41.59,1
Kys4CbieqpU.jpg,6.54,23.65,0.5,7.48,3.54,0.0,12.83,4.9,40.56,0
kYTUmK8f52A.jpg,0.0,48.32,0.0,3.84,0.0,0.0,0.0,16.55,31.29,0
kz8L5quDgYU.jpg,0.17,3.73,0.06,26.76,0.05,0.0,16.0,13.22,40.01,7
KzG17U1mbMc.jpg,0.12,1.37,0.0,29.19,1.08,3.22,12.75,13.34,38.93,7
l-lPCxX7ySg.jpg,4.17,16.14,0.0,15.67,1.2,0.84,17.88,4.82,39.28,0
L-OWMMdBkHk.jpg,0.22,4.63,0.0,23.58,0.88,0.0,8.42,11.12,51.15,1
l0eB8kD2EHY.jpg,2.44,10.77,0.0,23.65,2.19,0.01,14.26,11.91,34.77,0
l2YVDriQtmo.jpg,0.02,2.4,0.06,25.63,0.0,0.0,37.05,0.34,34.5,1
l3050mDF35E.jpg,0.0,0.24,0.13,37.51,0.97,0.0,21.15,8.58,31.42,7
l37i8s1uUx0.jpg,0.0,0.0,0.0,28.51,0.31,0.0,24.25,9.16,37.77,7
L5Bds-NmmAo.jpg,3.43,2.6,9.22,3.5,0.0,0.0,52.52,1.85,26.88,4
l5K-jH6FWcQ.jpg,0.3,18.3,1.03,12.34,1.31,0.49,22.8,5.98,37.45,0
l62LKcUAKgI.jpg,0.0,1.09,0.0,4.3,0.0,0.0,11.06,7.21,76.34,1
l9hIJpOP5Fo.jpg,0.43,4.07,6.72,31.27,22.33,0.04,1.38,21.53,12.23,3
L9tIAMCe2dc.jpg,0.14,10.45,0.0,11.51,1.29,0.0,40.94,6.79,28.88,6
LA8U3Lqr3b0.jpg,0.47,8.05,0.0,15.94,0.0,0.0,3.53,11.51,60.5,1
LAfchScmbVY.jpg,3.29,2.76,0.0,35.94,0.0,0.0,9.35,3.93,44.73,7
lbR5yzJz4uA.jpg,1.51,3.49,0.0,26.22,0.77,0.0,13.88,7.48,46.65,1
LCPdReRvd00.jpg,0.0,0.0,0.0,14.28,0.0,0.0,53.52,0.97,31.23,6
LCpmr8NTkzQ.jpg,1.35,9.75,0.0,9.4,0.03,2.38,19.35,14.2,43.54,0
LcsTba_KQXM.jpg,0.07,0.27,0.0,12.35,3.26,0.01,24.8,1.22,58.02,1
LczC9rkrNkM.jpg,0.0,0.04,0.0,11.26,0.0,0.0,31.96,34.13,22.61,2
lDc5m69DlKk.jpg,0.26,0.45,0.0,22.43,1.04,0.0,24.44,19.22,32.16,7
lDkAhaR_cyA.jpg,0.22,0.88,0.0,24.2,2.93,0.0,26.12,4.64,41.01,1
lEgYxTAN36I.jpg,0.0,0.0,0.0,3.22,0.39,0.0,73.19,3.55,19.65,6
lfBJnEJRlt8.jpg,0.0,0.17,0.0,23.3,0.3,0.0,34.53,6.87,34.83,1
lFDIdJ71AWQ.jpg,0.0,5.21,0.0,14.83,0.09,0.0,35.38,5.09,39.4,1
LFkSktRSJpM.jpg,2.58,1.84,0.0,13.68,2.16,0.0,20.57,12.61,46.56,1
LfPx5Ygzr9A.jpg,1.09,3.02,0.0,19.1,1.94,0.0,20.72,14.95,39.18,1
lfq08YKgIDE.jpg,1.2,3.46,0.0,33.43,16.97,0.02,7.4,1.09,36.43,7
lG54jwwvTrc.jpg,2.51,1.31,0.65,22.77,1.52,0.15,12.96,23.99,34.14,2
lGlWteaA0G4.jpg,0.39,2.95,2.02,16.07,0.0,0.0,3.57,47.44,27.56,2
lH-ebkL3l9w.jpg,0.0,1.64,0.0,15.93,0.0,0.0,32.16,4.98,45.29,1
lHdUFJCkAfQ.jpg,0.0,0.0,0.0,6.1,0.0,0.0,5.69,82.08,6.13,2
lLQcFpgbMOk.jpg,1.9,5.5,6.25,52.7,0.23,0.0,0.96,22.68,9.78,7
LLWlON3rO84.jpg,13.16,3.29,0.0,9.65,7.91,0.0,40.94,3.89,21.16,8
LmBtqFkvIn0.jpg,0.0,0.01,0.0,64.69,0.0,0.0,11.4,13.19,10.71,7
lmisnxYQvhg.jpg,1.71,7.86,0.0,7.22,6.2,0.12,44.63,10.12,22.14,6
lmrf2EjUVa0.jpg,0.0,0.27,0.0,11.45,0.01,0.0,39.37,16.92,31.98,6
LNin1zdtACc.jpg,0.16,20.33,0.0,14.17,0.0,0.0,18.33,29.45,17.56,0
lNndYqSObXs.jpg,0.14,12.14,0.0,30.71,0.0,0.0,5.92,21.72,29.37,0
LNtFTq32huA.jpg,28.09,2.76,0.0,13.73,1.3,0.0,17.53,8.72,27.87,8
lnxi--Rx6Po.jpg,0.03,0.35,0.0,5.28,0.0,0.0,67.9,4.61,21.83,6
LoDHH_O0fDg.jpg,0.0,4.81,0.0,29.97,0.0,0.0,11.8,17.78,35.64,7
lOF4vVxBQ-s.jpg,9.52,2.01,0.0,31.55,8.01,0.17,9.87,6.24,32.63,8
Lot6VTTgzGw.jpg,0.75,4.39,0.0,25.92,0.57,7.05,13.15,1.2,46.97,5
lPCnUCvh-pg.jpg,0.0,1.76,0.0,20.8,0.4,0.0,26.97,15.04,35.03,1
lQfMYUon9fM.jpg,0.0,0.16,1.19,14.44,0.07,0.0,22.25,11.61,50.28,1
lqpsgJpgVBw.jpg,1.87,3.23,0.0,30.73,0.59,9.98,8.83,2.96,41.81,5
LQRA4LI1dpw.jpg,4.18,3.28,0.0,4.55,1.21,0.0,41.23,9.01,36.54,6
lQxl7v4iZRU.jpg,0.14,2.44,0.0,12.93,0.08,0.0,36.89,13.12,34.4,6
Lqznip8oO9M.jpg,0.0,0.24,0.0,22.12,2.13,0.0,24.55,5.56,45.4,1
lQ_4IeSVUrQ.jpg,0.0,2.73,0.0,30.97,3.47,1.97,18.38,5.0,37.48,7
LsCHNOZ3htY.jpg,0.55,10.1,3.43,16.81,0.44,0.0,19.39,18.69,30.59,0
LsFTrq6vAus.jpg,0.01,5.96,0.15,22.07,0.0,0.0,6.04,14.41,51.36,1
lSHh9qJOKjs.jpg,2.03,4.72,0.0,32.7,3.19,0.0,16.31,4.93,36.12,7
lSNCL4_9PRQ.jpg,0.24,2.11,0.0,21.07,0.25,0.12,26.75,9.65,39.81,1
LtFyO_0vP4c.jpg,4.65,4.09,0.0,40.79,5.78,0.0,18.8,11.98,13.91,7
LTonXvxR7wg.jpg,0.0,0.71,0.02,8.58,0.1,0.0,15.07,5.51,70.01,1
LtrL-cCzoNo.jpg,1.24,4.31,0.84,33.24,3.55,0.0,16.51,13.2,27.11,7
LtXiRN0P2VY.jpg,0.02,2.01,0.0,13.09,0.0,0.29,39.48,4.65,40.46,1
LU3dP_VdymQ.jpg,0.26,8.8,0.61,25.31,23.6,0.01,9.46,2.66,29.29,3
LuEFNUUXA88.jpg,0.0,3.61,29.07,3.15,0.0,0.0,6.02,5.51,52.64,4
lUm0atjqE28.jpg,0.0,0.62,3.55,4.01,5.4,0.49,66.51,11.53,7.89,6
lUy-hP3V-1o.jpg,1.18,2.19,0.0,21.94,0.0,0.0,37.22,7.37,30.1,6
LV2RZPV3aR8.jpg,2.02,10.23,1.42,25.25,1.44,0.0,8.3,13.29,38.05,0
LVaz4TG41r8.jpg,1.15,3.63,1.73,25.39,3.97,0.0,24.46,10.0,29.67,7
LVFIaiY5x9w.jpg,0.04,0.22,0.0,17.58,24.57,3.5,8.98,34.75,10.36,3
LvtB_HOBtXU.jpg,0.0,0.26,0.0,25.47,0.27,0.0,30.82,15.81,27.37,7
LVVI4KvH_Gw.jpg,0.12,4.34,2.92,26.4,0.49,0.0,8.82,6.02,50.89,1
LVxfqOe3MFE.jpg,0.0,0.85,0.08,32.67,10.62,0.01,18.06,11.68,26.03,7
lw0W4iSHbaw.jpg,0.0,4.89,0.03,16.41,0.0,0.0,17.93,28.98,31.76,2
lwno0Z10TDg.jpg,0.0,0.45,0.0,13.21,1.35,0.0,41.58,7.01,36.4,6
LyiAFZFC0NI.jpg,0.0,0.05,0.0,40.34,0.59,0.0,19.97,4.1,34.95,7
lylnNLNNcbA.jpg,0.0,0.43,0.0,35.98,0.0,0.0,18.82,16.74,28.03,7
lyoIryqJ08A.jpg,0.08,4.96,4.81,15.25,0.0,0.0,7.32,17.46,50.12,1
L_h9HRJ79-E.jpg,3.5,4.83,0.0,15.97,2.05,0.0,33.85,19.61,20.19,6
m-s5vnq0n-w.jpg,0.0,3.8,0.0,44.48,0.05,0.0,12.72,0.6,38.35,7
M071g-kdsrs.jpg,4.2,2.48,0.0,9.35,1.11,0.0,32.1,11.43,39.33,1
M0lKXfyJh-I.jpg,0.01,0.01,0.0,16.62,0.3,0.05,40.23,8.87,33.91,6
m1tQXkTN47Y.jpg,1.75,1.04,0.01,26.99,10.27,0.38,23.72,8.43,27.41,7
M1_FZDANQWI.jpg,0.0,0.06,0.0,13.11,5.86,0.0,8.48,10.51,61.98,1
M2Cf7-JpIUo.jpg,0.0,0.03,0.0,7.06,0.0,0.0,82.68,0.18,10.05,6
m42_YBQeQ7w.jpg,0.0,0.0,0.0,23.47,0.78,0.0,25.19,1.78,48.78,1
m4MbuuTmMM8.jpg,0.23,25.52,0.07,34.48,0.0,0.0,12.07,7.09,20.54,0
m5YtJQLW_Jg.jpg,0.14,16.92,1.57,13.52,0.63,0.0,12.84,31.85,22.53,0
M6PeY_lZJk0.jpg,0.0,2.1,0.0,12.68,0.0,0.0,45.31,6.8,33.11,6
M7clFz4fyeg.jpg,17.79,2.98,0.0,19.24,5.5,0.28,15.66,6.59,31.96,8
M7nAZgyp9I0.jpg,0.13,6.75,0.01,43.53,3.64,0.0,4.53,2.18,39.23,7
M8MG_3YB3b8.jpg,0.0,0.45,1.67,23.89,1.31,0.0,12.38,31.31,28.99,2
M9C3dF4FjpQ.jpg,14.72,19.89,0.03,12.39,0.0,0.0,7.95,18.02,27.0,8
M9tx5tggT-k.jpg,0.0,0.04,0.0,40.21,9.62,0.0,8.96,12.4,28.77,7
mBFUFsBtQX8.jpg,0.0,0.26,0.0,25.74,0.8,0.0,32.27,14.99,25.94,7
mBqdFmLnKCE.jpg,2.63,7.38,0.31,28.74,0.0,0.19,9.88,18.82,32.05,7
mBTU2jyn6yU.jpg,0.11,5.57,1.58,12.26,2.64,0.11,18.76,28.97,30.0,2
MBtWxCM7NYg.jpg,6.03,1.32,1.43,30.89,2.33,0.0,13.1,11.01,33.89,7
mcWEmkXF4ik.jpg,0.0,2.98,0.26,15.77,0.13,0.0,28.05,14.54,38.27,1
MdRI-Yy1jkY.jpg,0.26,14.37,1.46,21.88,0.13,0.01,4.48,15.39,42.02,0
mD_eFV8Igr8.jpg,0.06,0.17,0.0,36.06,0.56,0.0,1.24,9.42,52.49,7
ME0ICNval34.jpg,0.6,7.88,0.0,18.7,3.79,0.5,27.72,4.53,36.28,1
mEd-p7Qq4jQ.jpg,0.0,0.06,0.0,4.97,0.0,0.0,73.62,0.0,21.35,6
MEDamnVjgXI.jpg,0.59,2.72,0.0,10.57,1.79,13.32,33.48,9.41,28.12,5
mEGowrcIw9E.jpg,0.19,8.17,0.0,7.93,0.0,0.0,46.85,5.81,31.05,6
MEh5Nuqwmok.jpg,1.01,1.13,0.0,31.36,1.7,0.0,11.18,19.29,34.33,7
mE_u_aqJxMU.jpg,0.0,0.0,0.0,25.95,0.2,0.0,34.15,37.64,2.06,2
MF3Xjml0UPI.jpg,0.0,0.45,0.0,15.3,13.48,0.0,24.16,6.76,39.85,1
mF98At7oSY4.jpg,1.5,1.8,0.81,21.3,5.24,0.0,27.6,9.62,32.13,1
MfftS_h6sNQ.jpg,6.53,12.83,9.71,8.6,2.85,2.57,30.6,6.92,19.39,4
Mg58cqXP4q4.jpg,3.19,11.23,3.4,16.28,0.25,0.0,23.89,23.1,18.66,0
mgwJt140qFI.jpg,0.33,5.38,2.16,13.48,1.46,0.0,27.18,41.02,8.99,2
MhC8j6zwpLg.jpg,1.13,9.4,0.0,15.1,0.26,0.0,17.0,10.28,46.83,1
mHSzgYb-6iI.jpg,0.01,0.03,0.0,11.02,33.33,0.12,15.83,25.09,14.57,3
MhX6041_O9Y.jpg,1.08,1.54,0.0,18.22,3.12,0.0,25.93,24.57,25.54,2
mIghkGjG3oI.jpg,0.0,0.0,0.0,19.13,0.0,0.0,40.82,14.55,25.5,6
MIiVqUYh_eo.jpg,0.01,6.27,1.13,18.07,0.08,0.0,23.17,6.04,45.23,1
MitgWktj-BY.jpg,0.04,0.79,0.0,10.42,1.22,6.94,16.76,8.45,55.38,5
mIWo9H1wfc4.jpg,4.32,1.66,0.0,10.5,0.79,0.0,27.66,3.66,51.41,1
MjL05yopUzw.jpg,0.31,23.55,0.0,13.67,0.56,0.0,12.56,16.99,32.36,0
MKBogPOM3Ao.jpg,0.15,19.08,2.92,14.18,1.16,0.0,15.56,15.97,30.98,0
MKgOWgUwTrU.jpg,0.0,5.32,0.0,26.69,0.0,0.0,9.25,39.22,19.52,2
MlGE038jc4k.jpg,0.07,2.49,0.0,15.16,0.0,0.01,2.07,68.54,11.66,2
MLQ2ZT_v7WI.jpg,0.14,3.26,0.0,28.41,1.37,0.34,17.72,7.2,41.56,7
Mm2I5N5xfes.jpg,2.86,9.01,0.0,8.85,0.0,0.0,2.54,5.67,71.07,1
MMOR5h6gS8s.jpg,0.0,0.1,0.0,16.9,1.8,0.0,47.91,19.62,13.67,6
MNtJxjc0Agc.jpg,0.08,1.61,2.46,29.83,0.0,0.01,7.71,10.86,47.44,7
MovIpxxyOlo.jpg,0.0,0.77,0.0,30.47,1.95,3.0,29.54,4.65,29.62,7
MoWue2YAvJE.jpg,3.86,1.19,0.0,20.79,0.0,0.0,38.94,8.55,26.67,6
mOxxtznRdeg.jpg,5.6,5.28,0.52,29.16,16.72,0.0,10.12,14.9,17.7,3
moyCKiESj4E.jpg,0.0,3.61,0.02,12.14,0.12,0.01,40.98,9.62,33.5,6
mpDjtthov0E.jpg,0.42,5.87,0.0,11.39,0.0,0.0,16.55,17.73,48.04,1
Mqg3qC6Ly3k.jpg,3.18,2.96,0.0,16.13,1.34,0.0,28.43,5.19,42.77,1
MraeBd8ft78.jpg,0.04,0.04,0.0,17.53,18.53,0.0,19.03,16.76,28.07,3
MrEgR1mpbLY.jpg,0.0,0.07,0.0,41.26,0.0,0.0,6.28,4.65,47.74,7
mRGsu99YAPQ.jpg,0.55,9.47,0.0,18.51,0.0,0.0,34.82,7.59,29.06,0
MRQ7_4CsCBk.jpg,0.03,0.6,6.96,24.22,1.56,0.0,30.11,19.37,17.15,7
mRSmk9PBRmA.jpg,0.98,4.19,0.98,16.27,0.02,0.04,23.9,4.12,49.5,1
ms0mFEOfiu8.jpg,0.01,0.42,0.0,21.32,0.3,0.0,15.35,11.21,51.39,1
MT5RB0pm6Yo.jpg,1.44,3.96,0.0,30.32,0.24,0.45,19.31,15.3,28.98,7
mT754_cnPBs.jpg,6.14,3.39,0.0,19.84,11.67,5.44,15.68,15.64,22.2,8
mTCgnJCyz2Q.jpg,0.0,1.95,0.11,29.08,6.96,0.0,8.06,27.36,26.48,2
MtDCFSc2leg.jpg,0.0,0.28,0.14,21.29,0.6,0.0,5.7,19.66,52.33,1
MttG7NB1ilk.jpg,0.0,0.47,0.01,10.27,0.01,0.0,67.0,5.53,16.71,6
MU061QXgKGk.jpg,0.0,0.0,0.0,29.44,1.07,0.0,35.52,19.03,14.94,7
Mvjmt7bfpjM.jpg,0.02,0.39,0.34,20.37,0.0,0.0,16.08,10.52,52.28,1
mX9rUsrSadc.jpg,0.05,2.08,2.7,23.09,0.91,0.93,14.77,27.52,27.95,2
MXK1zjOEAP8.jpg,3.26,13.77,0.0,8.11,0.31,0.0,19.18,5.05,50.32,0
Mxw5bLTK5pk.jpg,0.0,0.74,0.0,22.18,0.08,0.0,48.43,3.57,25.0,6
mYaLS7CmGdQ.jpg,0.0,4.0,0.0,34.8,2.44,0.0,15.79,3.81,39.16,7
MYiU3RxXWKE.jpg,0.0,11.77,0.0,17.49,0.0,0.0,21.14,7.75,41.85,0
MYOdeJM1KDs.jpg,0.0,0.08,0.0,15.39,0.01,0.01,27.66,31.06,25.79,2
MYxDGf35jck.jpg,0.12,4.8,0.76,20.52,3.0,0.0,31.88,4.82,34.1,1
MYYXYv1CeXc.jpg,0.59,2.91,0.92,15.89,0.75,0.0,44.1,8.56,26.28,6
mz9__Z7wrwM.jpg,0.9,3.02,0.0,10.26,0.6,0.0,46.88,3.06,35.28,6
mZEyGBo1SwU.jpg,2.09,3.64,0.0,19.43,0.61,7.11,5.26,9.4,52.46,5
mzlQGtKF2nc.jpg,6.51,12.78,2.46,13.16,4.54,0.27,18.5,19.56,22.22,8
mZOoi-ogbuI.jpg,0.0,2.63,0.0,59.69,2.02,0.0,5.36,6.31,23.99,7
mzQatvdmAEI.jpg,0.0,0.18,0.0,14.65,0.0,0.0,37.46,7.33,40.38,1
MZrAxGNnjSk.jpg,4.2,14.52,0.32,14.52,0.0,4.99,10.09,10.51,40.85,0
M_LqzLGt9h4.jpg,0.0,5.4,0.0,14.5,1.91,8.36,13.72,19.26,36.85,5
M_VlwYFRQJk.jpg,0.0,0.28,0.0,22.63,0.34,0.0,26.62,17.32,32.81,7
M_XUw3tno9U.jpg,0.01,1.1,0.07,27.45,0.38,0.16,26.75,6.54,37.54,7
M_zxfX-BJK4.jpg,0.13,0.53,0.0,28.44,4.52,7.8,23.18,6.08,29.32,5
N-cRDwAUgFE.jpg,0.01,0.02,0.0,23.66,6.04,0.0,29.94,3.05,37.28,1
N0nI2EpovhQ.jpg,0.0,0.59,0.0,26.38,0.2,23.79,32.56,5.15,11.33,5
n1-q5-1NcD4.jpg,0.0,0.02,0.0,14.98,0.0,1.22,53.06,5.43,25.29,6
n1jPXONfxjI.jpg,0.07,0.31,0.0,22.28,1.24,0.0,7.74,51.92,16.44,2
N30eSJCl5Cs.jpg,0.0,5.9,0.27,8.38,0.0,0.0,27.89,5.23,52.33,1
N3Cit-AE43o.jpg,6.32,7.12,3.21,18.16,0.02,0.0,15.97,11.06,38.14,8
n3rW_AoutiI.jpg,0.11,4.04,0.0,14.25,1.07,0.0,32.41,6.58,41.54,1
n4DJD2NH7ns.jpg,0.6,7.28,0.0,25.46,0.58,0.0,17.16,24.8,24.12,2
n4fnyoOI1Aw.jpg,2.81,6.57,0.6,26.61,5.23,1.09,19.97,15.7,21.42,7
n4gq6DmWX8E.jpg,2.57,1.93,0.0,21.14,0.49,0.0,29.84,6.41,37.62,1
n6b30Kc9ZOw.jpg,0.49,2.05,0.01,24.01,1.26,0.0,11.47,49.94,10.77,2
N7Are3AU9oQ.jpg,0.13,4.48,0.0,16.11,16.06,0.0,11.48,30.56,21.18,2
N7UQv3UImGA.jpg,0.0,0.0,3.74,28.92,1.49,0.0,38.33,7.56,19.96,7
N7x3UtdMxE4.jpg,2.72,2.04,0.7,13.65,1.25,0.0,30.82,25.83,22.99,2
N7ZUJU_8vU4.jpg,0.0,0.36,0.0,36.92,0.0,0.0,14.95,14.39,33.38,7
N8_aOGyiFzg.jpg,0.0,0.03,0.23,3.54,0.0,0.0,81.33,6.26,8.61,6
n94GQFkz5_E.jpg,0.65,37.31,2.31,3.09,0.0,0.0,13.83,20.29,22.52,0
n9jXkVvpDvM.jpg,0.0,8.65,4.6,15.8,0.0,0.0,24.05,16.21,30.69,0
n9mk2WCvW9I.jpg,0.0,2.2,0.0,30.72,1.08,0.86,20.78,14.87,29.49,7
N9ZT_Ot_1ao.jpg,9.3,12.14,0.0,32.03,0.38,0.28,6.96,10.59,28.32,8
naba_kFPCcY.jpg,0.0,1.49,0.0,8.46,0.0,0.0,64.94,9.57,15.54,6
naDhqgjtHp0.jpg,0.0,0.0,0.0,12.07,0.0,0.0,15.09,14.44,58.4,1
NavnqPt9zHc.jpg,0.0,0.05,0.0,15.53,2.21,0.0,17.91,32.24,32.06,2
NbND1Zfw6TY.jpg,0.0,0.19,0.0,7.39,7.09,0.0,57.01,5.58,22.74,6
NBndpEzd9CI.jpg,0.17,8.56,1.08,20.88,2.49,0.0,22.23,12.08,32.51,0
nBQHwf-gi2k.jpg,3.65,2.0,1.96,15.25,1.58,0.0,20.24,14.61,40.71,1
NBVO7zfPBgA.jpg,3.9,22.99,0.94,9.39,0.01,0.01,19.56,10.99,32.21,0
nc8JE6Jznb8.jpg,0.1,0.29,1.26,27.82,4.05,0.0,15.55,15.99,34.94,7
nCbla8yws6k.jpg,0.0,0.65,0.12,36.92,0.4,0.0,24.15,9.01,28.75,7
ncGIO6kcN84.jpg,0.0,0.07,0.14,16.54,0.48,0.33,49.65,1.4,31.39,6
Nd7SFkREd8k.jpg,1.87,11.52,0.0,30.57,1.97,0.0,10.98,15.07,28.02,0
NdLjKxqzDbA.jpg,0.0,0.08,20.58,9.75,0.0,0.0,13.66,47.97,7.96,4
Ndo79ZpSvrM.jpg,0.01,2.9,0.0,24.33,0.03,0.03,19.75,16.34,36.61,7
NdPb1csdnuM.jpg,1.47,7.8,0.0,17.79,0.0,0.0,27.28,21.67,23.99,2
NDW-jpl6MZM.jpg,0.0,0.9,0.03,21.55,0.0,0.0,33.3,13.22,31.0,1
NdXV5fzQfB8.jpg,0.0,0.58,0.0,22.95,0.0,0.0,9.45,25.33,41.69,2
NEDLWRSapp0.jpg,0.52,5.77,0.0,16.57,0.01,0.1,40.3,8.62,28.11,6
nFaPIsfZRDM.jpg,0.0,0.0,0.0,18.31,0.0,0.14,63.02,3.7,14.83,6
nffyrYzzQG8.jpg,0.0,0.78,0.0,24.83,0.25,0.0,31.47,4.8,37.87,1
NFgiuRVkg_o.jpg,0.01,4.56,0.16,38.69,0.45,0.01,13.52,15.52,27.08,7
nFm6POmCyrk.jpg,0.32,4.38,0.0,31.55,0.01,0.0,8.72,11.98,43.04,7
nGak4DeFtDc.jpg,0.0,0.53,2.69,18.53,0.0,0.0,21.04,3.44,53.77,1
nGCOmxDWVLw.jpg,0.01,0.88,0.0,18.16,0.56,6.28,15.64,29.47,29.0,2
nGhFWhfZKpM.jpg,0.47,15.32,3.01,7.56,0.1,0.0,8.99,38.48,26.07,0
ngMwK3xf6uc.jpg,1.11,7.42,2.86,19.13,0.74,0.0,26.34,18.54,23.86,0
Nhem7qTgNN4.jpg,0.19,9.36,0.0,14.6,0.01,0.0,4.65,31.47,39.72,2
nHJFqf5YRXc.jpg,0.0,6.04,0.0,35.4,1.4,0.0,26.25,0.89,30.02,7
Nif8Lq8sRj0.jpg,0.04,0.0,0.0,9.16,2.82,0.0,20.28,2.64,65.06,1
NiKnEUWhdko.jpg,0.0,5.12,0.0,4.02,0.0,0.0,77.85,4.43,8.58,6
NIS_Pckfru0.jpg,2.05,6.46,0.22,3.37,1.17,0.0,36.15,3.92,46.66,1
nivYSwmGz2o.jpg,2.09,0.94,0.14,27.67,3.47,0.01,20.33,23.04,22.31,7
nJ0ZeFQoyOY.jpg,0.44,2.22,5.07,10.17,2.8,0.05,24.39,27.43,27.43,2
NJhJ_9bQZKE.jpg,1.81,3.46,0.0,14.51,0.0,0.0,32.33,0.94,46.95,1
nJrAdKC_6Og.jpg,2.12,16.21,0.0,23.47,1.18,0.01,11.81,0.64,44.56,0
nJUXPpqB6VE.jpg,0.0,0.37,0.0,54.19,2.68,0.0,18.95,4.14,19.67,7
NL-amMbK2xE.jpg,0.0,1.08,0.0,26.94,0.24,0.0,38.42,8.56,24.76,7
